UID,Province_State,Combined_Key,7/11/20,7/12/20,7/13/20,7/14/20
16,American Samoa,"American Samoa, US",0,0,0,0
316,Guam,"Guam, US",5,5,5,5
580,Northern Mariana Islands,"Northern Mariana Islands, US",2,2,2,2
630,Puerto Rico,"Puerto Rico, US",167,167,167,169
850,Virgin Islands,"Virgin Islands, US",6,6,6,6
84001001,Alabama,"Autauga, Alabama, US",14,15,15,17
84001003,Alabama,"Baldwin, Alabama, US",11,11,11,11
84001005,Alabama,"Barbour, Alabama, US",2,2,2,3
84001007,Alabama,"Bibb, Alabama, US",1,1,1,2
84001009,Alabama,"Blount, Alabama, US",1,1,1,1
84001011,Alabama,"Bullock, Alabama, US",10,10,10,10
84001013,Alabama,"Butler, Alabama, US",29,29,29,31
84001015,Alabama,"Calhoun, Alabama, US",5,5,5,6
84001017,Alabama,"Chambers, Alabama, US",27,30,30,32
84001019,Alabama,"Cherokee, Alabama, US",7,7,7,7
84001021,Alabama,"Chilton, Alabama, US",2,2,2,3
84001023,Alabama,"Choctaw, Alabama, US",12,12,12,12
84001025,Alabama,"Clarke, Alabama, US",6,6,6,6
84001027,Alabama,"Clay, Alabama, US",2,2,2,2
84001029,Alabama,"Cleburne, Alabama, US",1,1,1,1
84001031,Alabama,"Coffee, Alabama, US",4,4,4,4
84001033,Alabama,"Colbert, Alabama, US",6,6,6,6
84001035,Alabama,"Conecuh, Alabama, US",8,8,8,8
84001037,Alabama,"Coosa, Alabama, US",1,1,1,1
84001039,Alabama,"Covington, Alabama, US",12,12,12,13
84001041,Alabama,"Crenshaw, Alabama, US",3,3,3,3
84001043,Alabama,"Cullman, Alabama, US",6,6,6,6
84001045,Alabama,"Dale, Alabama, US",1,1,1,2
84001047,Alabama,"Dallas, Alabama, US",9,9,9,10
84001049,Alabama,"DeKalb, Alabama, US",7,7,7,7
84001051,Alabama,"Elmore, Alabama, US",20,21,22,24
84001053,Alabama,"Escambia, Alabama, US",8,8,8,8
84001055,Alabama,"Etowah, Alabama, US",14,14,14,14
84001057,Alabama,"Fayette, Alabama, US",1,1,1,2
84001059,Alabama,"Franklin, Alabama, US",16,16,16,16
84001061,Alabama,"Geneva, Alabama, US",0,0,0,0
84001063,Alabama,"Greene, Alabama, US",9,9,9,9
84001065,Alabama,"Hale, Alabama, US",23,23,23,23
84001067,Alabama,"Henry, Alabama, US",3,3,3,3
84001069,Alabama,"Houston, Alabama, US",7,7,7,7
84001071,Alabama,"Jackson, Alabama, US",2,2,2,2
84001073,Alabama,"Jefferson, Alabama, US",170,170,170,174
84001075,Alabama,"Lamar, Alabama, US",1,1,1,1
84001077,Alabama,"Lauderdale, Alabama, US",6,6,6,7
84001079,Alabama,"Lawrence, Alabama, US",0,0,0,0
84001081,Alabama,"Lee, Alabama, US",37,37,37,37
84001083,Alabama,"Limestone, Alabama, US",3,3,3,4
84001085,Alabama,"Lowndes, Alabama, US",22,22,22,23
84001087,Alabama,"Macon, Alabama, US",9,9,9,9
84001089,Alabama,"Madison, Alabama, US",9,9,9,9
84001091,Alabama,"Marengo, Alabama, US",11,11,11,11
84001093,Alabama,"Marion, Alabama, US",14,14,14,14
84001095,Alabama,"Marshall, Alabama, US",11,11,12,12
84001097,Alabama,"Mobile, Alabama, US",139,140,140,147
84001099,Alabama,"Monroe, Alabama, US",3,3,3,3
84001101,Alabama,"Montgomery, Alabama, US",112,112,112,114
84001103,Alabama,"Morgan, Alabama, US",5,5,5,6
84001105,Alabama,"Perry, Alabama, US",2,2,2,2
84001107,Alabama,"Pickens, Alabama, US",6,6,6,6
84001109,Alabama,"Pike, Alabama, US",5,5,5,5
84001111,Alabama,"Randolph, Alabama, US",9,9,9,10
84001113,Alabama,"Russell, Alabama, US",0,0,0,0
84001115,Alabama,"St. Clair, Alabama, US",3,3,3,3
84001117,Alabama,"Shelby, Alabama, US",25,25,25,26
84001119,Alabama,"Sumter, Alabama, US",13,13,13,13
84001121,Alabama,"Talladega, Alabama, US",7,7,7,7
84001123,Alabama,"Tallapoosa, Alabama, US",69,69,69,69
84001125,Alabama,"Tuscaloosa, Alabama, US",53,53,53,54
84001127,Alabama,"Walker, Alabama, US",31,32,32,35
84001129,Alabama,"Washington, Alabama, US",8,8,9,8
84001131,Alabama,"Wilcox, Alabama, US",8,8,8,8
84001133,Alabama,"Winston, Alabama, US",5,5,5,7
84002013,Alaska,"Aleutians East, Alaska, US",0,0,0,0
84002016,Alaska,"Aleutians West, Alaska, US",0,0,0,0
84002020,Alaska,"Anchorage,Alaska,US",8,8,8,8
84002050,Alaska,"Bethel, Alaska, US",0,0,0,0
84002060,Alaska,"Bristol Bay, Alaska, US",0,0,0,0
84002068,Alaska,"Denali, Alaska, US",0,0,0,0
84002070,Alaska,"Dillingham, Alaska, US",0,0,0,0
84002090,Alaska,"Fairbanks North Star,Alaska,US",2,2,2,2
84002100,Alaska,"Haines, Alaska, US",0,0,0,0
84002105,Alaska,"Hoonah-Angoon, Alaska, US",0,0,0,0
84002110,Alaska,"Juneau, Alaska, US",2,2,2,2
84002122,Alaska,"Kenai Peninsula,Alaska,US",2,2,2,2
84002130,Alaska,"Ketchikan Gateway, Alaska, US",0,0,0,0
84002150,Alaska,"Kodiak Island, Alaska, US",0,0,0,0
84002158,Alaska,"Kusilvak, Alaska, US",0,0,0,0
84002164,Alaska,"Lake and Peninsula, Alaska, US",0,0,0,0
84002170,Alaska,"Matanuska-Susitna,Alaska,US",2,2,2,2
84002180,Alaska,"Nome, Alaska, US",0,0,0,0
84002185,Alaska,"North Slope, Alaska, US",0,0,0,0
84002188,Alaska,"Northwest Arctic, Alaska, US",0,0,0,0
84002195,Alaska,"Petersburg, Alaska, US",1,1,1,1
84002198,Alaska,"Prince of Wales-Hyder, Alaska, US",0,0,0,0
84002220,Alaska,"Sitka, Alaska, US",0,0,0,0
84002230,Alaska,"Skagway, Alaska, US",0,0,0,0
84002240,Alaska,"Southeast Fairbanks, Alaska, US",0,0,0,0
84002261,Alaska,"Valdez-Cordova, Alaska, US",0,0,0,0
84002275,Alaska,"Wrangell, Alaska, US",0,0,0,0
84002282,Alaska,"Yakutat, Alaska, US",0,0,0,0
84002290,Alaska,"Yukon-Koyukuk, Alaska, US",0,0,0,0
84004001,Arizona,"Apache, Arizona, US",101,104,104,104
84004003,Arizona,"Cochise, Arizona, US",22,22,23,27
84004005,Arizona,"Coconino, Arizona, US",98,102,102,102
84004007,Arizona,"Gila, Arizona, US",12,12,12,15
84004009,Arizona,"Graham, Arizona, US",1,1,2,2
84004011,Arizona,"Greenlee, Arizona, US",1,1,1,1
84004012,Arizona,"La Paz, Arizona, US",7,7,7,7
84004013,Arizona,"Maricopa, Arizona, US",1093,1133,1140,1198
84004015,Arizona,"Mohave, Arizona, US",97,98,98,99
84004017,Arizona,"Navajo, Arizona, US",134,143,143,145
84004019,Arizona,"Pima, Arizona, US",326,327,327,338
84004021,Arizona,"Pinal, Arizona, US",84,88,88,88
84004023,Arizona,"Santa Cruz, Arizona, US",27,29,29,31
84004025,Arizona,"Yavapai, Arizona, US",11,15,15,21
84004027,Arizona,"Yuma, Arizona, US",136,154,154,159
84005001,Arkansas,"Arkansas, Arkansas, US",0,0,0,0
84005003,Arkansas,"Ashley, Arkansas, US",3,3,3,3
84005005,Arkansas,"Baxter, Arkansas, US",0,0,0,0
84005007,Arkansas,"Benton, Arkansas, US",22,22,22,23
84005009,Arkansas,"Boone, Arkansas, US",1,1,1,1
84005011,Arkansas,"Bradley, Arkansas, US",2,2,2,2
84005013,Arkansas,"Calhoun, Arkansas, US",0,0,0,0
84005015,Arkansas,"Carroll, Arkansas, US",6,6,6,6
84005017,Arkansas,"Chicot, Arkansas, US",3,3,3,3
84005019,Arkansas,"Clark, Arkansas, US",0,0,0,0
84005021,Arkansas,"Clay, Arkansas, US",3,3,3,3
84005023,Arkansas,"Cleburne, Arkansas, US",4,4,4,4
84005025,Arkansas,"Cleveland, Arkansas, US",0,0,0,0
84005027,Arkansas,"Columbia, Arkansas, US",5,5,5,5
84005029,Arkansas,"Conway, Arkansas, US",3,3,3,3
84005031,Arkansas,"Craighead, Arkansas, US",7,7,7,7
84005033,Arkansas,"Crawford, Arkansas, US",2,3,3,3
84005035,Arkansas,"Crittenden, Arkansas, US",14,14,14,14
84005037,Arkansas,"Cross, Arkansas, US",1,1,1,1
84005039,Arkansas,"Dallas, Arkansas, US",0,0,0,0
84005041,Arkansas,"Desha, Arkansas, US",1,1,1,1
84005043,Arkansas,"Drew, Arkansas, US",2,2,2,2
84005045,Arkansas,"Faulkner, Arkansas, US",3,3,3,4
84005047,Arkansas,"Franklin, Arkansas, US",1,1,1,1
84005049,Arkansas,"Fulton, Arkansas, US",0,0,0,0
84005051,Arkansas,"Garland, Arkansas, US",3,3,3,3
84005053,Arkansas,"Grant, Arkansas, US",0,0,0,0
84005055,Arkansas,"Greene, Arkansas, US",0,0,0,0
84005057,Arkansas,"Hempstead, Arkansas, US",1,1,1,1
84005059,Arkansas,"Hot Spring, Arkansas, US",1,1,1,1
84005061,Arkansas,"Howard, Arkansas, US",1,1,1,1
84005063,Arkansas,"Independence, Arkansas, US",0,0,0,0
84005065,Arkansas,"Izard, Arkansas, US",1,1,1,1
84005067,Arkansas,"Jackson, Arkansas, US",0,0,0,0
84005069,Arkansas,"Jefferson, Arkansas, US",29,29,29,29
84005071,Arkansas,"Johnson, Arkansas, US",0,0,0,0
84005073,Arkansas,"Lafayette, Arkansas, US",2,2,2,2
84005075,Arkansas,"Lawrence, Arkansas, US",9,9,9,9
84005077,Arkansas,"Lee, Arkansas, US",3,4,4,5
84005079,Arkansas,"Lincoln, Arkansas, US",11,11,11,11
84005081,Arkansas,"Little River, Arkansas, US",0,0,0,0
84005083,Arkansas,"Logan, Arkansas, US",0,0,0,0
84005085,Arkansas,"Lonoke, Arkansas, US",1,1,1,1
84005087,Arkansas,"Madison, Arkansas, US",1,1,1,1
84005089,Arkansas,"Marion, Arkansas, US",0,0,0,0
84005091,Arkansas,"Miller, Arkansas, US",2,2,2,2
84005093,Arkansas,"Mississippi, Arkansas, US",3,3,3,3
84005095,Arkansas,"Monroe, Arkansas, US",0,0,0,0
84005097,Arkansas,"Montgomery, Arkansas, US",0,0,0,0
84005099,Arkansas,"Nevada, Arkansas, US",3,3,3,3
84005101,Arkansas,"Newton, Arkansas, US",0,0,0,0
84005103,Arkansas,"Ouachita, Arkansas, US",0,0,0,0
84005105,Arkansas,"Perry, Arkansas, US",0,0,0,0
84005107,Arkansas,"Phillips, Arkansas, US",5,5,5,5
84005109,Arkansas,"Pike, Arkansas, US",0,0,0,0
84005111,Arkansas,"Poinsett, Arkansas, US",3,3,3,3
84005113,Arkansas,"Polk, Arkansas, US",0,0,0,0
84005115,Arkansas,"Pope, Arkansas, US",4,4,4,4
84005117,Arkansas,"Prairie, Arkansas, US",0,0,0,0
84005119,Arkansas,"Pulaski, Arkansas, US",65,65,65,67
84005121,Arkansas,"Randolph, Arkansas, US",1,1,2,2
84005123,Arkansas,"St. Francis, Arkansas, US",3,3,3,3
84005125,Arkansas,"Saline, Arkansas, US",3,3,3,3
84005127,Arkansas,"Scott, Arkansas, US",0,0,0,0
84005129,Arkansas,"Searcy, Arkansas, US",0,0,0,0
84005131,Arkansas,"Sebastian, Arkansas, US",7,7,7,8
84005133,Arkansas,"Sevier, Arkansas, US",9,9,9,9
84005135,Arkansas,"Sharp, Arkansas, US",5,5,5,5
84005137,Arkansas,"Stone, Arkansas, US",1,1,1,1
84005139,Arkansas,"Union, Arkansas, US",14,14,14,14
84005141,Arkansas,"Van Buren, Arkansas, US",2,2,2,2
84005143,Arkansas,"Washington, Arkansas, US",36,36,37,37
84005145,Arkansas,"White, Arkansas, US",2,2,2,2
84005147,Arkansas,"Woodruff, Arkansas, US",0,0,0,0
84005149,Arkansas,"Yell, Arkansas, US",5,5,5,7
84006001,California,"Alameda, California, US",148,148,148,152
84006003,California,"Alpine, California, US",0,0,0,0
84006005,California,"Amador, California, US",0,0,0,0
84006007,California,"Butte, California, US",4,4,4,4
84006009,California,"Calaveras, California, US",0,0,0,0
84006011,California,"Colusa, California, US",0,0,0,0
84006013,California,"Contra Costa, California, US",89,90,90,92
84006015,California,"Del Norte, California, US",0,0,0,0
84006017,California,"El Dorado, California, US",0,0,0,0
84006019,California,"Fresno, California, US",87,88,88,91
84006021,California,"Glenn, California, US",0,0,0,0
84006023,California,"Humboldt, California, US",4,4,4,4
84006025,California,"Imperial, California, US",135,135,136,141
84006027,California,"Inyo, California, US",1,1,1,1
84006029,California,"Kern, California, US",97,97,98,98
84006031,California,"Kings, California, US",39,39,39,40
84006033,California,"Lake, California, US",1,1,1,1
84006035,California,"Lassen, California, US",0,0,0,0
84006037,California,"Los Angeles, California, US",3795,3809,3824,3897
84006039,California,"Madera, California, US",8,8,8,9
84006041,California,"Marin, California, US",30,30,32,38
84006043,California,"Mariposa, California, US",1,1,1,1
84006045,California,"Mendocino, California, US",0,0,0,0
84006047,California,"Merced, California, US",12,12,12,13
84006049,California,"Modoc, California, US",0,0,0,0
84006051,California,"Mono, California, US",1,1,1,1
84006053,California,"Monterey, California, US",18,18,18,18
84006055,California,"Napa, California, US",4,4,4,4
84006057,California,"Nevada, California, US",1,1,1,1
84006059,California,"Orange, California, US",421,423,424,433
84006061,California,"Placer, California, US",11,11,11,11
84006063,California,"Plumas, California, US",0,0,0,0
84006065,California,"Riverside, California, US",537,537,550,553
84006067,California,"Sacramento, California, US",81,83,83,91
84006069,California,"San Benito, California, US",2,2,2,2
84006071,California,"San Bernardino, California, US",304,306,307,309
84006073,California,"San Diego, California, US",422,422,422,436
84006075,California,"San Francisco, California, US",50,50,50,50
84006077,California,"San Joaquin, California, US",68,68,70,73
84006079,California,"San Luis Obispo, California, US",4,4,5,5
84006081,California,"San Mateo, California, US",112,112,112,114
84006083,California,"Santa Barbara, California, US",31,31,31,31
84006085,California,"Santa Clara, California, US",166,166,167,180
84006087,California,"Santa Cruz, California, US",3,3,3,3
84006089,California,"Shasta, California, US",6,6,6,6
84006091,California,"Sierra, California, US",0,0,0,0
84006093,California,"Siskiyou, California, US",0,0,0,0
84006095,California,"Solano, California, US",28,28,28,31
84006097,California,"Sonoma, California, US",14,16,16,16
84006099,California,"Stanislaus, California, US",51,51,51,57
84006101,California,"Sutter, California, US",4,4,4,4
84006103,California,"Tehama, California, US",1,1,1,1
84006105,California,"Trinity, California, US",0,0,0,0
84006107,California,"Tulare, California, US",152,152,152,153
84006109,California,"Tuolumne, California, US",0,0,0,0
84006111,California,"Ventura, California, US",53,53,53,53
84006113,California,"Yolo, California, US",28,28,28,29
84006115,California,"Yuba, California, US",3,3,3,3
84008001,Colorado,"Adams, Colorado, US",158,158,158,159
84008003,Colorado,"Alamosa, Colorado, US",6,6,6,7
84008005,Colorado,"Arapahoe, Colorado, US",349,349,349,352
84008007,Colorado,"Archuleta, Colorado, US",0,0,0,0
84008009,Colorado,"Baca, Colorado, US",0,0,0,0
84008011,Colorado,"Bent, Colorado, US",0,0,0,0
84008013,Colorado,"Boulder, Colorado, US",73,73,73,74
84008014,Colorado,"Broomfield, Colorado, US",30,30,30,30
84008015,Colorado,"Chaffee, Colorado, US",19,19,19,19
84008017,Colorado,"Cheyenne, Colorado, US",0,0,0,0
84008019,Colorado,"Clear Creek, Colorado, US",1,1,1,1
84008021,Colorado,"Conejos, Colorado, US",0,0,0,0
84008023,Colorado,"Costilla, Colorado, US",0,0,0,0
84008025,Colorado,"Crowley, Colorado, US",1,1,1,1
84008027,Colorado,"Custer, Colorado, US",0,0,0,0
84008029,Colorado,"Delta, Colorado, US",1,1,1,1
84008031,Colorado,"Denver, Colorado, US",394,394,394,395
84008033,Colorado,"Dolores, Colorado, US",0,0,0,0
84008035,Colorado,"Douglas, Colorado, US",52,52,52,53
84008037,Colorado,"Eagle, Colorado, US",8,8,8,8
84008039,Colorado,"Elbert, Colorado, US",2,2,2,2
84008041,Colorado,"El Paso, Colorado, US",115,115,116,117
84008043,Colorado,"Fremont, Colorado, US",0,0,0,0
84008045,Colorado,"Garfield, Colorado, US",3,3,3,3
84008047,Colorado,"Gilpin, Colorado, US",0,0,0,0
84008049,Colorado,"Grand, Colorado, US",1,1,1,1
84008051,Colorado,"Gunnison, Colorado, US",6,6,6,6
84008053,Colorado,"Hinsdale, Colorado, US",0,0,0,0
84008055,Colorado,"Huerfano, Colorado, US",1,1,1,1
84008057,Colorado,"Jackson, Colorado, US",0,0,0,0
84008059,Colorado,"Jefferson, Colorado, US",215,215,216,217
84008061,Colorado,"Kiowa, Colorado, US",0,0,0,0
84008063,Colorado,"Kit Carson, Colorado, US",3,3,3,3
84008065,Colorado,"Lake, Colorado, US",0,0,0,0
84008067,Colorado,"La Plata, Colorado, US",1,1,1,1
84008069,Colorado,"Larimer, Colorado, US",30,30,30,30
84008071,Colorado,"Las Animas, Colorado, US",0,0,0,0
84008073,Colorado,"Lincoln, Colorado, US",0,0,0,0
84008075,Colorado,"Logan, Colorado, US",5,5,5,5
84008077,Colorado,"Mesa, Colorado, US",0,0,0,0
84008079,Colorado,"Mineral, Colorado, US",0,0,0,0
84008081,Colorado,"Moffat, Colorado, US",1,1,1,1
84008083,Colorado,"Montezuma, Colorado, US",3,3,3,3
84008085,Colorado,"Montrose, Colorado, US",12,12,12,12
84008087,Colorado,"Morgan, Colorado, US",46,46,46,46
84008089,Colorado,"Otero, Colorado, US",1,1,1,1
84008091,Colorado,"Ouray, Colorado, US",1,1,1,1
84008093,Colorado,"Park, Colorado, US",0,0,0,0
84008095,Colorado,"Phillips, Colorado, US",0,0,0,0
84008097,Colorado,"Pitkin, Colorado, US",2,2,2,2
84008099,Colorado,"Prowers, Colorado, US",0,0,0,0
84008101,Colorado,"Pueblo, Colorado, US",31,31,31,32
84008103,Colorado,"Rio Blanco, Colorado, US",0,0,0,0
84008105,Colorado,"Rio Grande, Colorado, US",2,2,2,2
84008107,Colorado,"Routt, Colorado, US",6,6,6,6
84008109,Colorado,"Saguache, Colorado, US",2,2,2,2
84008111,Colorado,"San Juan, Colorado, US",0,0,0,0
84008113,Colorado,"San Miguel, Colorado, US",0,0,0,0
84008115,Colorado,"Sedgwick, Colorado, US",0,0,0,0
84008117,Colorado,"Summit, Colorado, US",4,4,4,4
84008119,Colorado,"Teller, Colorado, US",2,2,2,2
84008121,Colorado,"Washington, Colorado, US",0,0,0,0
84008123,Colorado,"Weld, Colorado, US",138,138,138,138
84008125,Colorado,"Yuma, Colorado, US",0,0,0,0
84009001,Connecticut,"Fairfield, Connecticut, US",1380,1380,1385,1385
84009003,Connecticut,"Hartford, Connecticut, US",1385,1385,1391,1394
84009005,Connecticut,"Litchfield, Connecticut, US",137,137,139,138
84009007,Connecticut,"Middlesex, Connecticut, US",187,187,187,187
84009009,Connecticut,"New Haven, Connecticut, US",1079,1079,1087,1087
84009011,Connecticut,"New London, Connecticut, US",102,102,101,102
84009013,Connecticut,"Tolland, Connecticut, US",64,64,65,65
84009015,Connecticut,"Windham, Connecticut, US",14,14,14,14
84010001,Delaware,"Kent, Delaware, US",83,83,83,83
84010003,Delaware,"New Castle, Delaware, US",249,249,249,249
84010005,Delaware,"Sussex, Delaware, US",176,176,176,177
84011001,District of Columbia,"District of Columbia,District of Columbia,US",568,568,568,568
84012001,Florida,"Alachua, Florida, US",12,12,12,12
84012003,Florida,"Baker, Florida, US",4,4,4,4
84012005,Florida,"Bay, Florida, US",8,8,8,8
84012007,Florida,"Bradford, Florida, US",2,2,2,2
84012009,Florida,"Brevard, Florida, US",28,29,29,34
84012011,Florida,"Broward, Florida, US",455,464,464,464
84012013,Florida,"Calhoun, Florida, US",7,7,7,7
84012015,Florida,"Charlotte, Florida, US",78,79,79,79
84012017,Florida,"Citrus, Florida, US",14,14,15,16
84012019,Florida,"Clay, Florida, US",36,36,36,39
84012021,Florida,"Collier, Florida, US",94,94,94,96
84012023,Florida,"Columbia, Florida, US",4,4,4,4
84012027,Florida,"DeSoto,Florida,US",11,11,11,11
84012029,Florida,"Dixie, Florida, US",4,4,4,4
84012031,Florida,"Duval, Florida, US",76,81,84,87
84012033,Florida,"Escambia, Florida, US",53,53,54,54
84012035,Florida,"Flagler, Florida, US",5,5,5,5
84012037,Florida,"Franklin, Florida, US",0,0,0,0
84012039,Florida,"Gadsden, Florida, US",8,8,8,8
84012041,Florida,"Gilchrist, Florida, US",0,0,0,0
84012043,Florida,"Glades, Florida, US",1,1,1,1
84012045,Florida,"Gulf, Florida, US",0,0,0,0
84012047,Florida,"Hamilton, Florida, US",2,2,2,2
84012049,Florida,"Hardee, Florida, US",4,4,4,4
84012051,Florida,"Hendry, Florida, US",28,28,29,30
84012053,Florida,"Hernando, Florida, US",7,8,8,10
84012055,Florida,"Highlands, Florida, US",13,13,13,13
84012057,Florida,"Hillsborough, Florida, US",187,188,188,189
84012059,Florida,"Holmes, Florida, US",0,1,1,1
84012061,Florida,"Indian River, Florida, US",20,20,21,22
84012063,Florida,"Jackson, Florida, US",2,2,2,2
84012065,Florida,"Jefferson, Florida, US",4,4,4,4
84012067,Florida,"Lafayette, Florida, US",0,0,0,0
84012069,Florida,"Lake, Florida, US",27,27,27,27
84012071,Florida,"Lee, Florida, US",186,187,188,203
84012073,Florida,"Leon, Florida, US",8,8,8,10
84012075,Florida,"Levy, Florida, US",2,2,2,2
84012077,Florida,"Liberty, Florida, US",1,1,1,1
84012079,Florida,"Madison, Florida, US",4,4,4,4
84012081,Florida,"Manatee, Florida, US",138,138,140,140
84012083,Florida,"Marion, Florida, US",15,15,15,15
84012085,Florida,"Martin, Florida, US",40,42,42,42
84012086,Florida,"Miami-Dade, Florida, US",1132,1139,1143,1175
84012087,Florida,"Monroe, Florida, US",6,6,6,6
84012089,Florida,"Nassau, Florida, US",2,2,2,3
84012091,Florida,"Okaloosa, Florida, US",10,10,10,10
84012093,Florida,"Okeechobee, Florida, US",2,2,2,2
84012095,Florida,"Orange, Florida, US",80,80,83,85
84012097,Florida,"Osceola, Florida, US",31,31,31,37
84012099,Florida,"Palm Beach, Florida, US",594,606,611,624
84012101,Florida,"Pasco, Florida, US",28,28,29,34
84012103,Florida,"Pinellas, Florida, US",229,229,236,262
84012105,Florida,"Polk, Florida, US",138,140,141,151
84012107,Florida,"Putnam, Florida, US",7,7,7,7
84012109,Florida,"St. Johns, Florida, US",12,12,12,12
84012111,Florida,"St. Lucie, Florida, US",61,62,64,64
84012113,Florida,"Santa Rosa, Florida, US",11,11,11,11
84012115,Florida,"Sarasota, Florida, US",100,100,100,100
84012117,Florida,"Seminole, Florida, US",23,24,24,25
84012119,Florida,"Sumter, Florida, US",18,18,18,18
84012121,Florida,"Suwannee, Florida, US",22,22,22,22
84012123,Florida,"Taylor, Florida, US",1,1,1,1
84012125,Florida,"Union, Florida, US",2,2,2,2
84012127,Florida,"Volusia, Florida, US",77,77,78,78
84012129,Florida,"Wakulla, Florida, US",1,1,1,1
84012131,Florida,"Walton, Florida, US",9,9,10,10
84012133,Florida,"Washington, Florida, US",13,13,13,13
84013001,Georgia,"Appling, Georgia, US",14,14,14,15
84013003,Georgia,"Atkinson, Georgia, US",2,2,2,2
84013005,Georgia,"Bacon, Georgia, US",5,5,5,5
84013007,Georgia,"Baker, Georgia, US",3,3,3,3
84013009,Georgia,"Baldwin, Georgia, US",35,35,35,35
84013011,Georgia,"Banks, Georgia, US",1,1,2,3
84013013,Georgia,"Barrow, Georgia, US",27,27,27,27
84013015,Georgia,"Bartow, Georgia, US",42,44,44,44
84013017,Georgia,"Ben Hill, Georgia, US",1,1,1,1
84013019,Georgia,"Berrien, Georgia, US",0,0,0,0
84013021,Georgia,"Bibb, Georgia, US",42,43,43,43
84013023,Georgia,"Bleckley, Georgia, US",1,1,1,1
84013025,Georgia,"Brantley, Georgia, US",3,3,3,3
84013027,Georgia,"Brooks, Georgia, US",11,11,11,11
84013029,Georgia,"Bryan, Georgia, US",5,5,5,5
84013031,Georgia,"Bulloch, Georgia, US",6,6,6,6
84013033,Georgia,"Burke, Georgia, US",7,7,7,7
84013035,Georgia,"Butts, Georgia, US",35,35,35,35
84013037,Georgia,"Calhoun, Georgia, US",6,6,6,6
84013039,Georgia,"Camden, Georgia, US",2,2,2,2
84013043,Georgia,"Candler, Georgia, US",0,0,0,0
84013045,Georgia,"Carroll, Georgia, US",40,40,40,40
84013047,Georgia,"Catoosa, Georgia, US",8,8,8,8
84013049,Georgia,"Charlton, Georgia, US",2,2,2,2
84013051,Georgia,"Chatham, Georgia, US",38,38,39,39
84013053,Georgia,"Chattahoochee, Georgia, US",0,0,0,1
84013055,Georgia,"Chattooga, Georgia, US",2,2,2,2
84013057,Georgia,"Cherokee, Georgia, US",48,48,48,48
84013059,Georgia,"Clarke, Georgia, US",15,15,15,15
84013061,Georgia,"Clay, Georgia, US",2,2,2,2
84013063,Georgia,"Clayton, Georgia, US",82,82,82,82
84013065,Georgia,"Clinch, Georgia, US",3,3,3,3
84013067,Georgia,"Cobb, Georgia, US",253,254,256,256
84013069,Georgia,"Coffee, Georgia, US",17,17,17,17
84013071,Georgia,"Colquitt, Georgia, US",20,20,20,20
84013073,Georgia,"Columbia, Georgia, US",12,12,12,12
84013075,Georgia,"Cook, Georgia, US",4,4,4,4
84013077,Georgia,"Coweta, Georgia, US",16,16,16,16
84013079,Georgia,"Crawford, Georgia, US",0,0,0,0
84013081,Georgia,"Crisp, Georgia, US",13,13,13,13
84013083,Georgia,"Dade, Georgia, US",1,1,1,1
84013085,Georgia,"Dawson, Georgia, US",3,3,3,3
84013087,Georgia,"Decatur, Georgia, US",8,8,8,8
84013089,Georgia,"DeKalb, Georgia, US",181,181,182,183
